350,550
300,500
100,1300
250,800
250,1200
300,500
100,650
150,550
250,900
300,1200
250,900
200,1100
500,500
50,1550
150,1400
300,1200
250,1200
250,1050
100,900
150,650
100,550
100,850
50,1100
250,1050
50,1550
700,1200
250,550
200,600
50,1400
300,950
200,1200
600,250
1000,80
350,100
1200,250
800,30
