50,150
50,150
300,150
50,400
50,300
50,550
50,850
100,650
100,1600
50,1000
50,1300
250,1250
50,1300
600,1100
50,1300
100,1250
50,1300
100,1200
500,1150
500,1150
900,1500
400,1000
500,1150
700,1100
100,1750
600,1300
300,1250
50,1000
600,150
400,1200
400,100
250,1200
300,450
900,450
50,1950
250,1850
400,1750
50,1350
100,1550
50,1350
50,1950
