100,1300
50,1000
150,1050
100,950
50,1100
50,1250
150,650
150,1000
150,1150
700,850
50,550
150,1150
500,1000
200,950
250,1200
400,950
50,1400
900,750
600,1050
50,1100
50,850
150,700
600,550
900,750
50,1000
200,850
200,10
250,300
300,700
500,250
400,400
600,250
1000,80
350,100
1200,250
800,30
