150,650
150,1000
50,300
100,150
150,80
50,150
100,80
50,100
50,50
50,150
50,500
50,150
200,250
250,500
50,850
300,750
100,450
50,550
100,600
50,850
100,400
300,550
350,450
400,550
50,850
700,550
50,1000
900,550
50,1000
600,550
600,550
600,550
800,600
1000,250
1100,10
300,300
200,1550
50,1350
100,1550
50,1350
50,1950
